# DAY, BCHAIN/MKPRU, BCHAIN/MWNTD, BCHAIN/AVBLS, BCHARTS/KRAKENEUR, BCHAIN/NTRBL, BCHAIN/ETRAV, BCHAIN/MKTCP, BCHAIN/TRFUS, BCHAIN/HRATE, BCHARTS/BITSTAMPUSD, BCHAIN/DIFF, BCHAIN/MIREV, BCHAIN/ATRCT, BCHAIN/CPTRA, BCHAIN/NTREP, BCHAIN/NADDU, BCHAIN/TOTBC
138.00000000,3961.27126667,61876.00000000,0.71378039,3482.50000000,1385.89473684,253233.20588200,65614497261.09999847,529746.69579300,8715089.78728000,4170.60000000,922724699725.00012207,9617966.63547000,6.43333333,37.74026262,251282.00000000,543777.00000000,16564000.00000000
139.00000000,3319.63000000,59137.00000000,0.80235058,3240.90000000,1540.62068966,268015.09325100,54993571515.19999695,510343.43715800,7981187.48940000,3861.89000000,922724699725.00012207,7489085.28000000,11.85000000,28.83797651,256389.00000000,552954.00000000,16566175.00000000
140.00000000,3774.26528333,59745.00000000,0.84417723,2742.80000000,1622.66111111,398314.83519900,62533631277.00000000,48384.16330360,8256400.85110000,3227.79000000,922724699725.00012207,8227898.31767000,11.92500000,29.24031187,277657.00000000,637364.00000000,16568425.00000000
141.00000000,3763.62604000,56143.00000000,0.70106723,3160.00000000,1350.63313609,200156.99323100,62365306431.80000305,451325.77528900,7751843.02132000,3699.89000000,922724699725.00012207,8161423.06774000,11.92500000,36.80932363,220476.00000000,486762.00000000,16570537.50000000
142.00000000,3746.06078333,50502.00000000,0.58146391,3126.80000000,1123.19886364,152686.24196000,62082482021.19999695,372398.37490900,8072925.27664000,3669.07000000,922724699725.00012207,8368699.78997000,6.98333333,43.57345901,190596.00000000,433778.00000000,16572737.50000000
143.00000000,4093.31666667,50564.00000000,0.91199241,3113.90000000,1718.14173228,204865.32804500,67843960761.30000305,688938.35233900,6965995.45168000,3662.95000000,1052185622749.99987793,6960684.99167000,12.23333333,32.93742810,210114.00000000,481944.00000000,16574325.00000000
144.00000000,3943.41333333,77104.00000000,0.95676761,3457.50000000,1813.57051282,217573.26794200,65367103852.00000000,684984.36390000,8556655.83041000,4102.00000000,1103400932960.00000000,8091884.16000000,19.57500000,29.60105036,270846.00000000,578178.00000000,16576275.00000000
145.00000000,3977.56166667,62846.00000000,0.94824538,3267.10000000,2014.72649573,185140.23704400,65938973200.09999847,582342.90883800,6417491.87281000,3888.80000000,1103400932960.00000000,6147321.55583000,12.53333333,27.14850416,225391.00000000,480582.00000000,16577737.50000000
146.00000000,3658.89818333,67667.00000000,0.76739457,3251.70000000,1450.32386364,188302.13751500,60664303198.50000000,498886.53819700,9653662.98815000,3864.00000000,1103400932960.00000000,8287404.38525000,7.21666667,33.48963022,244380.00000000,533108.00000000,16579937.50000000
147.00000000,3637.50255000,54882.00000000,0.80200775,3037.00000000,1637.51798561,198889.92838000,60315885095.80000305,426184.96023200,7624199.74632000,3607.83000000,1103400932960.00000000,6520223.32087000,14.42500000,29.63928406,217768.00000000,515183.00000000,16581675.00000000
148.00000000,3776.38690000,49957.00000000,0.63047966,3048.30000000,1228.07831325,131990.54339700,62626656252.90000153,376490.13232400,9105159.40928000,3611.91000000,1103400932960.00000000,7983281.90660000,7.93333333,40.28476732,196334.00000000,427804.00000000,16583750.00000000
149.00000000,3703.04065000,44381.00000000,0.65678152,3177.20000000,1277.77241379,97112.70530600,61417012140.59999847,309852.64640800,7953301.89365000,3781.13000000,1103400932960.00000000,6815446.31633000,7.88333333,37.89792486,178847.00000000,383448.00000000,16585562.50000000
150.00000000,3942.55500000,56222.00000000,0.91641357,3082.70000000,1812.82400000,257132.18201600,65395652604.40000153,581016.28881400,6856294.73590000,3667.01000000,1103400932960.00000000,6522957.24750000,11.16666667,29.74920224,217489.00000000,505248.00000000,16587125.00000000
151.00000000,3910.30738333,70603.00000000,0.96223111,3310.00000000,1910.49275362,197991.63520800,64867502636.00000000,586880.87411600,7569349.38844000,3920.66000000,1103400932960.00000000,7065925.44168000,12.28333333,27.81041810,252939.00000000,544621.00000000,16588850.00000000
152.00000000,4202.55498333,64731.00000000,0.84898429,3271.50000000,1754.83673469,171774.68540900,69723276430.10000610,603060.97750200,8063002.60942000,3883.95000000,1103400932960.00000000,8033183.85064000,14.57500000,32.27331170,245436.00000000,548154.00000000,16590687.50000000
153.00000000,4201.98905000,70585.00000000,0.84394197,3565.00000000,1559.18644068,200215.26199900,69723184107.69999695,564964.16036700,9708513.34604000,4202.34000000,1103400932960.00000000,9528010.17087000,11.32500000,35.73450203,263177.00000000,561792.00000000,16592900.00000000
154.00000000,4193.57466667,64970.00000000,0.83281401,3538.50000000,1505.55029586,173950.30274000,69592424013.00000000,483654.03470200,9269710.48294000,4183.47000000,1103400932960.00000000,9047637.34333000,11.08333333,36.71849534,243539.00000000,569237.00000000,16595012.50000000
155.00000000,4335.36831667,47963.00000000,0.78621340,3502.70000000,1541.14492754,152977.67788900,71952969917.50000000,439786.08270600,7569349.38844000,4162.04000000,1103400932960.00000000,7690943.39377000,10.11666667,37.23138467,204213.00000000,467807.00000000,16596737.50000000
156.00000000,4360.72296667,54545.00000000,0.91284729,3659.00000000,1566.56153846,114609.74282000,72380860562.80000305,519159.32272900,7130546.52534000,4326.09000000,1103400932960.00000000,7369621.81367000,15.85000000,37.34457211,196391.00000000,416589.00000000,16598362.50000000
157.00000000,4386.88375000,67362.00000000,1.00150239,3688.90000000,1966.68000000,193317.80496300,72823312134.89999390,791715.12364700,8380132.03961000,4369.33000000,1123590453770.00000000,8729898.66250000,11.65000000,30.56630855,283862.00000000,606137.00000000,16600237.50000000
158.00000000,4293.30660000,74707.00000000,0.87586223,3728.70000000,1541.70491803,161042.77865500,71279730159.19999695,654877.02713300,10223761.08830000,4391.41000000,1123863285130.00000000,10134350.22930000,13.32500000,37.13090282,270946.00000000,591541.00000000,16602525.00000000
159.00000000,4225.17500000,51710.00000000,0.83747437,3670.00000000,1737.50746269,140052.46334500,70155650735.00000000,577720.15168500,7486251.28872000,4315.73000000,1123863285130.00000000,7436308.00000000,15.37500000,32.87815054,224107.00000000,496067.00000000,16604200.00000000
160.00000000,4338.85200000,72239.00000000,1.01803422,3595.00000000,2185.94400000,187702.46646300,72049945834.60000610,695709.92775800,6983443.36634000,4219.74000000,1123863285130.00000000,7204663.74600000,14.51666667,27.35721017,263375.00000000,552622.00000000,16605762.50000000
161.00000000,4345.60333333,73371.00000000,0.92043579,3679.00000000,1784.27044025,164357.36732400,72170693759.19999695,647587.03288700,8882939.96199000,4301.09000000,1123863285130.00000000,8954115.66833000,9.21666667,32.72649413,273619.00000000,609682.00000000,16607750.00000000
162.00000000,4376.19166667,56453.00000000,0.83650807,3705.90000000,1463.45569620,126440.90615100,72687340130.60000610,473572.05078100,8827072.41506000,4356.09000000,1123863285130.00000000,8787392.86667000,8.23333333,39.42701337,224347.00000000,505784.00000000,16609725.00000000
163.00000000,4602.28088333,55380.00000000,0.76441990,3762.10000000,1309.80769231,146926.16653000,76453090033.89999390,514518.77994700,10167893.54140000,4422.72000000,1123863285130.00000000,10645075.68320000,10.75000000,46.07969373,231239.00000000,496285.00000000,16612000.00000000
164.00000000,4777.96781667,71130.00000000,0.92153622,3880.10000000,1844.38509317,234154.70571000,79381217030.69999695,713546.42749300,8994675.05585000,4597.97000000,1123863285130.00000000,9983563.75292000,15.40000000,34.78479811,288111.00000000,585027.00000000,16614012.50000000
165.00000000,4782.28000000,76375.00000000,0.96427259,4040.00000000,1894.38125000,245520.32265200,79462424258.50000000,799875.59204100,8938807.50892000,4761.67000000,1123863285130.00000000,10009312.04000000,10.43333333,34.19465984,293330.00000000,613363.00000000,16616012.50000000
166.00000000,4819.48576667,72162.00000000,1.01609507,4012.00000000,2104.02158273,173808.05965200,80089009599.00000000,714117.14318100,7765589.02337000,4747.90000000,1123863285130.00000000,8773873.83822000,16.90000000,31.07435115,282969.00000000,604454.00000000,16617750.00000000
167.00000000,5325.13068333,67572.00000000,0.97754299,4056.80000000,1916.10457516,207938.59265500,88501874725.39999390,928780.08384800,8547734.68041000,4822.01000000,1123863285130.00000000,10754101.41500000,10.66666667,37.90742559,282958.00000000,588009.00000000,16619662.50000000
168.00000000,5563.80656667,71336.00000000,1.02549508,4535.00000000,2278.08088235,260329.37920700,92478045824.39999390,1566403.95697000,7597986.38258000,5444.00000000,1123863285130.00000000,10610179.12260000,17.10000000,35.58489028,299488.00000000,660223.00000000,16621362.50000000
169.00000000,5739.43873333,70631.00000000,1.02322144,4730.80000000,2079.00709220,178337.01277400,95407407494.00000000,1306271.22550000,7877324.11724000,5653.58000000,1123863285130.00000000,11022592.08740000,13.16666667,38.96442653,282673.00000000,594481.00000000,16623125.00000000
170.00000000,5647.31166667,77340.00000000,0.89376786,4879.90000000,1453.70769231,153804.23219200,93889733071.10000610,918858.99279600,11601113.06530000,5795.01000000,1182954806240.00000000,14217107.12080000,7.93333333,51.80098697,275556.00000000,578160.00000000,16625562.50000000
171.00000000,5711.20586667,79133.00000000,0.91776364,4770.10000000,1808.76436782,201231.38016100,94964431959.39999390,1104658.35976000,10351762.42750000,5683.92000000,1196792694100.00000000,13050105.40530000,12.30000000,42.97888989,305074.00000000,643456.00000000,16627737.50000000
172.00000000,5603.71294000,79307.00000000,0.98657323,4848.60000000,2039.25609756,198287.46999700,93188555403.19999695,1171945.17783000,9756833.55236000,5752.20000000,1196792694100.00000000,12204886.78330000,10.10000000,37.85322453,323040.00000000,670954.00000000,16629787.50000000
173.00000000,5546.17610000,77708.00000000,1.01752149,4755.90000000,2182.64238411,251680.67712700,92242198388.00000000,1065989.86358000,8983426.01467000,5591.97000000,1196792694100.00000000,11106217.64030000,14.45000000,34.99736710,319822.00000000,646477.00000000,16631675.00000000
174.00000000,5727.63350000,88436.00000000,0.99404132,4749.90000000,2005.53370787,252888.26382800,95272882875.60000610,1096912.81316000,10589733.97760000,5572.64000000,1196792694100.00000000,13368296.58900000,14.22500000,38.77164965,347287.00000000,692404.00000000,16633900.00000000
175.00000000,5979.45984000,60366.00000000,0.99301263,4808.60000000,1745.30167598,187097.57800200,99475116074.00000000,968507.73341300,10649226.86510000,5700.00000000,1196792694100.00000000,13875336.55870000,12.12500000,45.92553072,302533.00000000,644654.00000000,16636137.50000000
176.00000000,6020.37168333,74716.00000000,1.04007875,0.00000000,2040.89542484,154383.95991100,100167245085.99998474,1010021.50935000,9102411.78970000,5977.26000000,1196792694100.00000000,12037733.18080000,10.60000000,40.10793146,303876.00000000,606416.00000000,16638050.00000000
177.00000000,5983.18455000,59568.00000000,1.00528623,4967.60000000,1588.63186813,168281.94952800,99562135447.00000000,929379.60507400,10827705.52760000,6010.85000000,1196792694100.00000000,14108349.16890000,8.10000000,50.29251259,281552.00000000,573796.00000000,16640325.00000000
178.00000000,5876.07986667,69986.00000000,0.97217125,5089.30000000,1848.51461988,407836.91191000,97792438828.00000000,1090860.96564000,10173283.76500000,5967.38000000,1196792694100.00000000,13224117.73990000,12.45000000,43.18618926,304154.00000000,640545.00000000,16642462.50000000
179.00000000,5505.82776667,80143.00000000,1.04101164,5006.90000000,2079.16167665,381933.95784900,91642025553.69999695,1100012.46298000,9935312.21490000,5869.82000000,1196792694100.00000000,12165126.45040000,10.41666667,36.26930455,334582.00000000,716443.00000000,16644550.00000000
180.00000000,5669.62253333,82193.00000000,0.96967556,4699.20000000,1704.94594595,376845.26704600,94381426739.30000305,804946.78771600,11006184.19020000,5518.49000000,1196792694100.00000000,13473857.95050000,12.90000000,44.11948987,303906.00000000,636240.00000000,16646862.50000000
181.00000000,5893.13841667,57861.00000000,0.73235649,4879.90000000,1476.81666667,334373.01281100,98115524477.19999695,663865.09280800,12999790.28700000,5741.35000000,1233777273050.00000000,13483500.69730000,5.83333333,52.37777400,254278.00000000,555497.00000000,16649112.50000000
182.00000000,5772.50498333,45580.00000000,1.03194846,5059.00000000,2372.03846154,165001.26674600,96114589130.80000305,962088.74323600,7510989.94359000,5889.99000000,1452839779140.00000000,8162322.04643000,14.48333333,34.31949646,239768.00000000,552374.00000000,16650412.50000000
183.00000000,5776.69695000,47173.00000000,1.00780691,4988.60000000,2436.07058824,111675.11575100,96190524845.50000000,1011143.10306000,6138789.85775000,5773.03000000,1452839779140.00000000,6888711.11288000,22.92500000,34.52466176,202033.00000000,440621.00000000,16651475.00000000
184.00000000,6155.43402000,76653.00000000,1.01800840,4940.10000000,2168.99350649,212275.09596100,102508904909.00000000,1716486.63401000,11122042.80110000,5731.70000000,1452839779140.00000000,13055675.55640000,15.73333333,40.61281977,317564.00000000,666706.00000000,16653400.00000000
185.00000000,6105.87422000,79024.00000000,1.02850914,5268.70000000,2150.18367347,275383.11527200,101694785279.00000000,1609453.33424000,10616495.40100000,6133.01000000,1452839779140.00000000,12373554.10680000,15.90000000,40.58820228,305616.00000000,672642.00000000,16655237.50000000
186.00000000,6388.64516667,55498.00000000,1.03699717,5255.40000000,2011.12318841,248790.18861300,106415422967.00000000,1481494.86626000,9966505.88669000,6120.00000000,1452839779140.00000000,12093705.30050000,15.85000000,45.04623842,267062.00000000,611373.00000000,16656962.50000000
187.00000000,6665.30668333,69431.00000000,1.04328530,5532.60000000,2218.23853211,190517.26503400,111032844956.00001526,1460719.71970000,7872095.22934000,6434.24000000,1452839779140.00000000,10194586.57220000,9.81666667,43.60100615,234730.00000000,733878.00000000,16658325.00000000
188.00000000,7068.02010000,75205.00000000,1.03739566,5799.90000000,2276.49333333,338534.06749600,117758780932.00000000,1962017.31694000,10833158.57250000,6745.04000000,1452839779140.00000000,14715617.84820000,10.55000000,44.55552986,329152.00000000,704944.00000000,16660787.50000000
189.00000000,7197.72006000,58368.00000000,1.04660597,6018.00000000,2332.75630252,232314.53795800,119930391013.00000000,1956152.11100000,8594305.80084000,7030.00000000,1452839779140.00000000,12261316.12220000,18.87500000,45.61546085,268570.00000000,670928.00000000,16662275.00000000
190.00000000,7437.54331667,78108.00000000,1.02824801,6152.50000000,2262.46923077,191510.11186100,123938478075.00000000,2032306.69570000,9388737.42949000,7145.24000000,1452839779140.00000000,13655329.52940000,15.51666667,48.00172237,283626.00000000,588058.00000000,16663900.00000000
191.00000000,7377.01236667,57157.00000000,1.04266716,6323.40000000,1785.30496454,177541.60764700,122942798361.00000000,1458113.70199000,10183169.05810000,7388.79000000,1452839779140.00000000,13953618.89160000,14.90000000,57.44334360,243244.00000000,555458.00000000,16665662.50000000
192.00000000,6989.07166667,69333.00000000,1.04455338,6354.90000000,2037.81203008,224420.65196200,116489128917.00000000,1679738.78866000,9605400.60094000,7373.30000000,1452839779140.00000000,12842419.18750000,12.01666667,49.06880974,260465.00000000,608650.00000000,16667325.00000000
193.00000000,7092.12723333,87384.00000000,1.02638008,6000.00000000,2151.51282051,257469.89311200,118220619187.00000000,2085988.33340000,11266484.91540000,6967.64000000,1452839779140.00000000,15347363.33290000,10.73333333,47.41933654,323686.00000000,714349.00000000,16669275.00000000
194.00000000,7415.87825000,63818.00000000,1.02683101,6123.10000000,2092.68055556,254715.51816700,123630662497.00001526,2271125.50801000,10399832.22960000,7131.38000000,1452839779140.00000000,15069064.60400000,15.35833333,51.83312988,288774.00000000,646100.00000000,16671075.00000000
195.00000000,7158.03706000,80847.00000000,1.02479403,6452.70000000,2230.59477124,316706.97361900,119345862426.00000000,2586413.10134000,11049821.74390000,7465.06000000,1452839779140.00000000,15722628.40230000,10.78333333,47.69137156,329691.00000000,727945.00000000,16672987.50000000
196.00000000,6719.39785000,50788.00000000,1.05001307,6177.60000000,2264.54166667,289374.03313900,112042515456.99998474,2150025.60060000,8139094.74496000,7150.61000000,1423367213140.00000000,11846298.40950000,18.05000000,45.00219829,260777.00000000,619943.00000000,16674487.50000000
197.00000000,6362.85103333,41910.00000000,1.05825133,5587.00000000,2432.92500000,211248.95481300,106103642871.00000000,2017392.35736000,5426063.16331000,6588.18000000,1364422081120.00000000,8125360.76957000,16.71666667,43.05642072,189193.00000000,455431.00000000,16675487.50000000
198.00000000,5716.30158333,33412.00000000,1.05311399,5358.00000000,2324.57500000,322635.53941100,95327831900.69999695,3336093.43708000,5426063.16331000,6355.13000000,1364422081120.00000000,8791671.83517000,27.26666667,48.67768850,182691.00000000,467890.00000000,16676487.50000000
199.00000000,6550.22753333,61688.00000000,1.04178780,5000.00000000,2209.27857143,322934.81181400,109246250480.00000000,5131358.27837000,9495610.53579000,5870.03000000,1364422081120.00000000,16126660.18710000,18.60000000,53.65118045,299449.00000000,694828.00000000,16678237.50000000
200.00000000,6635.41263333,62542.00000000,1.02741146,5627.50000000,2124.96093750,276286.80002400,110677604468.99998474,4081355.24891000,8681701.06129000,6524.69000000,1364422081120.00000000,14299314.22480000,20.97500000,54.03781489,261563.00000000,604054.00000000,16679837.50000000
201.00000000,7301.42992000,81718.00000000,1.04591063,5682.00000000,2117.02631579,318338.97617700,121800537300.00000000,4406485.69342000,10309520.01030000,6609.00000000,1364422081120.00000000,17742474.70560000,18.27500000,56.80510939,311421.00000000,709142.00000000,16681737.50000000
202.00000000,7815.03070000,75780.00000000,1.02278935,6205.00000000,2042.07894737,300898.31807900,130383139250.00000000,3928149.05655000,10309520.01030000,7294.00000000,1364422081120.00000000,18216836.56170000,12.55000000,60.49274922,300307.00000000,677301.00000000,16683637.50000000
203.00000000,7786.88436667,67726.00000000,1.03452857,6633.20000000,1836.02994012,360016.34646200,129929811149.00000000,3123836.62283000,11326906.85340000,7846.96000000,1364422081120.00000000,18692415.92220000,9.15000000,63.20248955,286083.00000000,684253.00000000,16685725.00000000
204.00000000,7817.14038333,71800.00000000,1.04777965,6551.00000000,1991.72058824,252240.60494800,130447943861.00000000,2266879.97254000,9224307.37762000,7675.00000000,1364422081120.00000000,15016726.67640000,11.75000000,57.42898404,263154.00000000,614839.00000000,16687425.00000000
205.00000000,8007.65406667,65790.00000000,1.04298683,6579.80000000,1655.34375000,201102.44079800,133643141972.00000000,1981442.30250000,10852126.32660000,7775.55000000,1364422081120.00000000,17376609.32470000,12.37500000,67.94944568,257447.00000000,603429.00000000,16689425.00000000
206.00000000,8255.59681667,79580.00000000,1.01868254,6772.10000000,1921.16571429,290024.01987100,137799223020.00000000,2716241.39213000,11869513.16970000,8016.58000000,1364422081120.00000000,20065228.06290000,7.50000000,61.79390914,326795.00000000,734768.00000000,16691612.50000000
207.00000000,8059.80000000,79792.00000000,1.05589416,6944.80000000,2145.03468208,315977.96946500,134548487744.99998474,2500928.14836000,11733861.59070000,8226.14000000,1364422081120.00000000,19226652.90000000,13.10000000,53.70716522,343461.00000000,753813.00000000,16693775.00000000
208.00000000,8268.03500000,52308.00000000,1.06542703,6897.80000000,2087.06504065,209312.64225600,138037428086.00000000,1700034.08072000,8342572.11359000,8095.19000000,1364422081120.00000000,13902700.85250000,9.03333333,56.14192682,247516.00000000,673818.00000000,16695312.50000000
209.00000000,8148.95000000,87303.00000000,1.05689426,6977.60000000,2243.35668790,301334.55632400,136067805658.00000000,2166965.27294000,10648648.95800000,8214.69000000,1364422081120.00000000,17540614.87500000,15.35000000,51.55854270,338456.00000000,747161.00000000,16697587.50000000
210.00000000,8250.97833333,62870.00000000,1.04861197,6775.00000000,2051.91275168,326194.79733600,137786800129.00000000,1926904.49576000,9977010.84138000,7988.96000000,1361966821650.00000000,16712356.61420000,9.75000000,56.56647633,289866.00000000,698358.00000000,16699450.00000000
211.00000000,8707.40726667,75988.00000000,1.04786010,6892.40000000,2158.26282051,272023.83708900,145425891724.00000000,1703515.11376000,10445729.47150000,8199.83000000,1347001430560.00000000,18041747.85650000,13.02500000,55.49025743,318480.00000000,697525.00000000,16701400.00000000
212.00000000,9284.14380000,70565.00000000,1.04222337,7240.00000000,2154.75163399,243954.91839900,155075955186.00000000,1775333.26292000,10244850.05860000,8718.00000000,1347001430560.00000000,18860738.12970000,15.37500000,59.24361809,317735.00000000,712606.00000000,16703312.50000000
213.00000000,9718.29505000,77678.00000000,1.04739665,7594.00000000,2230.91764706,351226.30299900,162348370564.00000000,2298406.74180000,11383166.73180000,9278.99000000,1347001430560.00000000,22128557.82890000,13.35000000,60.51264508,363700.00000000,829650.00000000,16705437.50000000
214.00000000,9952.50882000,80874.00000000,1.06280574,8061.10000000,2346.00641026,326641.43863900,166280421453.00000000,2440662.82964000,10445729.47150000,9708.06000000,1347001430560.00000000,21029651.13670000,9.96666667,59.69789093,350166.00000000,816744.00000000,16707387.50000000
215.00000000,9879.32833333,75102.00000000,1.06440901,8290.90000000,2301.09826590,401449.92008000,165079130752.00000000,2873917.64081000,11584046.14470000,9877.63000000,1347001430560.00000000,23310275.20250000,10.08333333,60.88564184,382774.00000000,903004.00000000,16709550.00000000
216.00000000,10147.37200000,101161.00000000,1.06830241,8383.10000000,2301.71257485,342989.77351900,169579202442.00000000,2746194.89366000,11182287.31890000,9833.70000000,1347001430560.00000000,22988871.26600000,17.10000000,62.25209540,368696.00000000,851419.00000000,16711637.50000000
217.00000000,10883.91200000,98564.00000000,1.06808467,8462.00000000,2256.32786885,246207.09749200,181912888875.00000000,2688891.19998000,12253644.18770000,9927.29000000,1347001430560.00000000,26605722.88400000,15.20000000,66.80868353,371320.00000000,869274.00000000,16713925.00000000
218.00000000,11071.36833330,66294.00000000,1.03629842,9147.70000000,2027.04347826,179323.62857200,185068301099.00000000,2106835.48552000,10780528.49300000,10840.45000000,1347001430560.00000000,23388265.60420000,10.35000000,74.72855934,296727.00000000,683882.00000000,16715937.50000000
219.00000000,11332.62200000,82178.00000000,1.04737504,9175.00000000,2005.93181818,178200.72874800,189460332832.00000000,2124312.94414000,11784925.55760000,10875.68000000,1347001430560.00000000,26076363.22200000,8.38333333,76.63657035,332484.00000000,762992.00000000,16718137.50000000
220.00000000,11584.83000000,95492.00000000,1.06830040,9311.00000000,2213.73480663,224534.76332400,193702991532.00000000,2619560.71268000,12119724.57910000,11250.00000000,1347001430560.00000000,27786214.75500000,8.63333333,71.95219845,381149.00000000,885109.00000000,16720400.00000000
221.00000000,11878.43333330,82967.00000000,1.05865853,9675.00000000,2279.26404494,224596.15062800,198638586221.00000000,2609451.31257000,11918845.16620000,11613.07000000,1347001430560.00000000,28080616.40000000,13.00000000,71.57584742,378024.00000000,891235.00000000,16722625.00000000
222.00000000,13540.98000000,68654.00000000,1.05904622,9900.30000000,2359.50531915,267883.09243700,226472551975.99996948,3482333.20751000,14867776.05890000,11676.99000000,1407975304730.00000000,34001400.78000000,12.07500000,79.58672415,415131.00000000,978251.00000000,16724975.00000000
223.00000000,16501.97166670,40456.00000000,1.04531511,11430.50000000,2465.86092715,340308.56761300,276026211047.00000000,5966734.53789000,11941671.19620000,13623.00000000,1590896927260.00000000,35850533.44580000,10.33333333,99.67692881,356607.00000000,869098.00000000,16726862.50000000
224.00000000,16007.43666670,72179.00000000,1.05135289,13775.00000000,2468.53846154,299816.95225000,267785606695.00000000,10267644.73520000,12337090.77230000,16599.99000000,1590896927260.00000000,40290718.09000000,15.50000000,107.72009347,371809.00000000,902011.00000000,16728825.00000000
225.00000000,15142.83415210,103296.00000000,1.05126629,13296.40000000,2318.38505747,256978.97309500,253354758199.00003052,8587325.96104000,13760601.24600000,15799.87000000,1590896927260.00000000,40234510.34220000,11.95000000,102.93280410,390742.00000000,877574.00000000,16731000.00000000
226.00000000,14869.80500000,92443.00000000,1.05645893,12258.90000000,2081.82926829,240250.79800500,248817190554.99996948,6811862.08549000,12969762.09390000,14601.01000000,1590896927260.00000000,36118756.34500000,10.48333333,109.23484956,330823.00000000,739391.00000000,16733050.00000000
227.00000000,16762.11666670,81608.00000000,1.06044797,12300.00000000,2155.54385965,254835.48340800,280517165314.00000000,8106807.48721000,13523349.50040000,14690.99000000,1590896927260.00000000,42517108.92500000,13.40000000,119.19715208,357068.00000000,867654.00000000,16735187.50000000
228.00000000,17276.39333330,74175.00000000,1.06131315,13655.10000000,2390.87820513,333417.11714800,289157370724.00000000,9293733.50239000,12337090.77230000,16470.00000000,1590896927260.00000000,41532449.57330000,13.10000000,115.24222808,355339.00000000,867771.00000000,16737137.50000000
229.00000000,16808.36666670,88936.00000000,1.05706467,13699.90000000,2282.68279570,277147.44766800,281363023503.00000000,10157261.43880000,14709608.22850000,16650.01000000,1590896927260.00000000,47718952.96670000,11.52500000,115.96596614,407341.00000000,958476.00000000,16739462.50000000
230.00000000,16678.89200000,74490.00000000,1.04183731,13250.00000000,2652.12972973,215114.76966400,279234257113.00000000,10751346.28550000,14630524.31330000,16245.02000000,1590896927260.00000000,47709970.56600000,8.23333333,100.52356502,470650.00000000,1072861.00000000,16741775.00000000
231.00000000,17771.90000000,70019.00000000,1.05793877,13648.90000000,2400.44970414,237114.58974700,297570694261.00000000,10533475.04980000,13365181.67000000,16404.99000000,1590896927260.00000000,46748982.95000000,13.15000000,118.50987931,389126.00000000,942513.00000000,16743887.50000000
232.00000000,19498.68333330,67827.00000000,1.05658370,14660.00000000,2129.95321637,183692.72378100,326525438567.00000000,10412518.86070000,13523349.50040000,17477.98000000,1590896927260.00000000,50569835.22500000,13.05000000,143.01979146,349526.00000000,819304.00000000,16746025.00000000
233.00000000,19289.78500000,66631.00000000,1.04107442,16135.60000000,2118.43243243,262597.62854800,323071829482.00000000,10328496.92760000,14630524.31330000,19187.78000000,1590896927260.00000000,53191582.13750000,11.60000000,140.17535847,375878.00000000,877464.00000000,16748337.50000000
234.00000000,18961.85666670,63495.00000000,1.04203505,15680.90000000,2166.14835165,257014.99949000,317622713304.00000000,11132989.26650000,16946489.23570000,18953.00000000,1718045833480.00000000,52600190.39330000,11.45000000,137.66069106,376724.00000000,922523.00000000,16750612.50000000
235.00000000,17737.11166670,54852.00000000,1.06015940,15767.20000000,2704.44285714,212627.84463900,297138524343.00000000,11752530.46840000,13035760.95050000,18940.58000000,1873105475220.00000000,41629001.08170000,9.90000000,113.02163077,362550.00000000,887697.00000000,16752362.50000000
236.00000000,16026.27166670,54677.00000000,1.07280014,14994.20000000,2722.62500000,321480.90606400,268505157144.99996948,14609416.91870000,12663310.63760000,17700.00000000,1873105475220.00000000,40786861.39170000,11.25000000,113.03450863,352242.00000000,853863.00000000,16754062.50000000
237.00000000,16047.51000000,43505.00000000,1.03869209,13897.20000000,2541.53030303,228091.56174400,268887463900.99996948,18113814.19300000,12290860.32480000,16466.98000000,1873105475220.00000000,43552942.14000000,10.85000000,132.91981595,318502.00000000,840739.00000000,16755712.50000000
238.00000000,15190.94500000,43222.00000000,1.06231906,12533.80000000,2455.79354839,291040.97295700,254564539479.00003052,22724840.66020000,14432449.62380000,15600.00000000,1873105475220.00000000,51049170.67250000,16.50000000,137.02238445,360730.00000000,890731.00000000,16757650.00000000
239.00000000,15360.26166670,40957.00000000,1.06003796,11615.90000000,2217.34532374,160500.92664700,257428577372.99996948,16368134.37280000,12942648.37230000,13980.00000000,1873105475220.00000000,41833672.64920000,14.01666667,139.69841770,290746.00000000,729637.00000000,16759387.50000000
240.00000000,13949.17500000,49434.00000000,1.06414286,12344.80000000,1838.96710526,182640.77134100,233806132563.00000000,12290916.08650000,14153111.88910000,14619.00000000,1873105475220.00000000,37634874.15000000,10.86666667,138.78767968,267959.00000000,652209.00000000,16761287.50000000
241.00000000,14119.02833330,42867.00000000,1.05074596,11775.00000000,1695.74814815,178454.35451600,236676918975.99996948,9733579.23643000,12570198.05940000,14107.87000000,1873105475220.00000000,32706729.13420000,10.50000000,146.59514231,216690.00000000,565074.00000000,16762975.00000000
242.00000000,15999.04833330,45559.00000000,1.05031312,11685.70000000,1742.53521127,198300.04538900,268220045546.00000000,11609290.53860000,13221986.10700000,13925.50000000,1873105475220.00000000,38893686.49830000,13.37500000,161.68607069,232606.00000000,605853.00000000,16764750.00000000
